campaign_name,campaign_type,target_segment,start_date,end_date,attrition_window_end_date,age,state,order_total,transaction_date,transaction_id,product_category,store_location
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,20,Illinois,152.52,8/2/2024,a377e04a-4d04-4b31-bd12-7e46186b781b,Smart Home Devices,Miami FL
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,20,Illinois,152.52,8/2/2024,a377e04a-4d04-4b31-bd12-7e46186b781b,Smart Home Devices,Miami FL
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,20,Illinois,152.52,8/2/2024,a377e04a-4d04-4b31-bd12-7e46186b781b,Smart Home Devices,Miami FL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,32,Florida,761.78,12/6/2024,a37b0330-455f-4a33-896b-0b550f0a0d96,Kitchen Appliances,Seattle WA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,28,California,309.15,10/15/2024,a38046af-ebb8-43e5-a5bb-087916836e5a,Smart Home Devices,Houston TX
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,28,California,309.15,10/15/2024,a38046af-ebb8-43e5-a5bb-087916836e5a,Smart Home Devices,Houston TX
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,28,California,309.15,10/15/2024,a38046af-ebb8-43e5-a5bb-087916836e5a,Smart Home Devices,Houston TX
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,49,Texas,631.46,4/6/2024,a383e3cd-7d49-46e6-8d9d-a350fc911227,Kitchen Appliances,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,50,Pennsylvania,78.77,12/24/2024,a391a8bd-6377-4dc3-9810-697227e7762e,Cookware,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,34,Illinois,763.43,7/22/2024,a39612cc-7218-4fe8-ac6d-6f4ffadb5f72,Kitchen Appliances,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,30,New Jersey,432.74,3/23/2024,a3994c0f-bde7-425a-b18c-4e9638ce1939,Audio Equipment,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,30,New Jersey,432.74,3/23/2024,a3994c0f-bde7-425a-b18c-4e9638ce1939,Audio Equipment,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,51,North Carolina,2763.78,12/27/2024,a39b59e6-0f14-4ae4-93f0-3b47e211c0a8,TVs,San Francisco CA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,51,North Carolina,2763.78,12/27/2024,a39b59e6-0f14-4ae4-93f0-3b47e211c0a8,TVs,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,23,Washington,370.65,5/6/2024,a3a00b65-c7db-4ca3-9cbc-6b303f7c27e3,Audio Equipment,Houston TX
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,18,Ohio,438.66,12/17/2024,a3a5be97-7280-46bc-9b66-ef7e37c1df22,Home Decor,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,39,Washington,149.99,9/6/2024,a3a726f5-17c6-4589-94fc-44e6fe1191bc,Smart Home Devices,Atlanta GA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,39,Washington,149.99,9/6/2024,a3a726f5-17c6-4589-94fc-44e6fe1191bc,Smart Home Devices,Atlanta GA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,37,Florida,2149.62,10/24/2024,a3a8fc80-cec8-4f94-aa4a-76b8c031d88d,Furniture,Los Angeles CA
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,37,Florida,2149.62,10/24/2024,a3a8fc80-cec8-4f94-aa4a-76b8c031d88d,Furniture,Los Angeles CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,37,California,1169.69,3/15/2024,a3ac757e-167e-485f-8038-140b0db5f3ad,Furniture,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,40,North Carolina,815.99,11/11/2024,a3af4f4c-8433-47da-99cf-718506f43c20,Smartphones,Chicago IL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,40,North Carolina,815.99,11/11/2024,a3af4f4c-8433-47da-99cf-718506f43c20,Smartphones,Chicago IL
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,37,Florida,985.56,9/22/2024,a3b2b46e-3196-45b7-b09c-9806996e3ac0,Smartphones,Chicago IL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,37,Texas,24.44,12/30/2024,a3ba5b20-d415-43cd-a08f-f26e873f51d9,Computer Accessories,Houston TX
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,31,California,817.67,11/8/2024,a3bbcf39-0d95-49c8-b38c-32a16e540fc9,Kitchen Appliances,Houston TX
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,31,California,817.67,11/8/2024,a3bbcf39-0d95-49c8-b38c-32a16e540fc9,Kitchen Appliances,Houston TX
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,Illinois,367.39,7/24/2024,a3bce570-82d5-4f57-8ab0-c3744d931f35,Gaming Consoles,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,18,Illinois,367.39,7/24/2024,a3bce570-82d5-4f57-8ab0-c3744d931f35,Gaming Consoles,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,18,Illinois,367.39,7/24/2024,a3bce570-82d5-4f57-8ab0-c3744d931f35,Gaming Consoles,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,40,California,269.29,6/22/2024,a3bfbb28-1cb2-464d-8687-531dd15e3c23,Home Decor,Online
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,40,California,269.29,6/22/2024,a3bfbb28-1cb2-464d-8687-531dd15e3c23,Home Decor,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,28,Texas,206.29,12/26/2024,a3c43837-3ee9-45f5-849d-9110016b9636,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,28,Texas,206.29,12/26/2024,a3c43837-3ee9-45f5-849d-9110016b9636,Smart Home Devices,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,43,Florida,203.43,1/17/2024,a3d79f19-b418-467b-b814-e961aa94ebea,Furniture,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,43,Florida,203.43,1/17/2024,a3d79f19-b418-467b-b814-e961aa94ebea,Furniture,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,45,Texas,873.96,11/17/2024,a3e19cb9-1340-4679-9346-b5df3d657105,Furniture,San Francisco CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,45,Texas,873.96,11/17/2024,a3e19cb9-1340-4679-9346-b5df3d657105,Furniture,San Francisco CA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,45,Texas,873.96,11/17/2024,a3e19cb9-1340-4679-9346-b5df3d657105,Furniture,San Francisco CA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,Texas,873.96,11/17/2024,a3e19cb9-1340-4679-9346-b5df3d657105,Furniture,San Francisco CA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,45,Texas,873.96,11/17/2024,a3e19cb9-1340-4679-9346-b5df3d657105,Furniture,San Francisco CA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,41,Florida,848.33,5/24/2024,a3e32f3d-9eab-4fcb-ad5a-80bae6b0b286,Smartphones,New York NY
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,41,Florida,848.33,5/24/2024,a3e32f3d-9eab-4fcb-ad5a-80bae6b0b286,Smartphones,New York NY
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,41,Florida,848.33,5/24/2024,a3e32f3d-9eab-4fcb-ad5a-80bae6b0b286,Smartphones,New York NY
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,43,Virginia,222.21,7/5/2024,a3e35275-af77-4a36-b184-1e5dccfe3a87,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,43,Virginia,222.21,7/5/2024,a3e35275-af77-4a36-b184-1e5dccfe3a87,Smart Home Devices,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,37,Arizona,148.81,11/25/2024,a3f34d5e-01c7-4722-90ae-2701dde36b68,Home Decor,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,37,Arizona,148.81,11/25/2024,a3f34d5e-01c7-4722-90ae-2701dde36b68,Home Decor,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,59,California,112,8/26/2024,a4006a0c-3ee6-4d8c-a4a4-44f8a5d4e716,Computer Accessories,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,59,California,112,8/26/2024,a4006a0c-3ee6-4d8c-a4a4-44f8a5d4e716,Computer Accessories,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,26,Georgia,107.73,4/30/2024,a402517f-214d-472c-92b1-85bf84d5ac26,Audio Equipment,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,27,Texas,89.38,12/1/2024,a402d2ca-fc0f-4650-a5fc-d8542780636d,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,27,Texas,89.38,12/1/2024,a402d2ca-fc0f-4650-a5fc-d8542780636d,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,27,Texas,89.38,12/1/2024,a402d2ca-fc0f-4650-a5fc-d8542780636d,Smart Home Devices,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,35,Virginia,523.47,1/10/2024,a404a037-31fb-4b6f-8902-f7f286ad32d1,Smartphones,New York NY
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,35,Virginia,523.47,1/10/2024,a404a037-31fb-4b6f-8902-f7f286ad32d1,Smartphones,New York NY
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,35,Virginia,523.47,1/10/2024,a404a037-31fb-4b6f-8902-f7f286ad32d1,Smartphones,New York NY
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,25,Texas,49.23,12/23/2023,a40a4d94-c8ef-4976-9322-7dc694f59503,Smart Home Devices,Chicago IL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,25,Texas,49.23,12/23/2023,a40a4d94-c8ef-4976-9322-7dc694f59503,Smart Home Devices,Chicago IL
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,Pennsylvania,618.15,12/18/2024,a4159409-73ce-41dd-af89-16882409f95f,Gaming Consoles,Seattle WA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,43,Florida,689.06,1/22/2025,a41c814d-81ee-4fb5-b7de-cc1087c9f760,Smartphones,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,47,California,293.2,12/1/2024,a41f1a7e-7b9d-4b6f-9c08-a3cedc4d9b9e,Cookware,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,44,New York,1010.27,1/21/2024,a42b2024-cb58-41fe-b00e-7fcdc843da57,Smartphones,Houston TX
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,44,New York,1010.27,1/21/2024,a42b2024-cb58-41fe-b00e-7fcdc843da57,Smartphones,Houston TX
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,18,North Carolina,1434.43,5/24/2024,a42dffa3-a8e6-414b-9501-82ba5a90a5d1,Laptops,Boston MA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,18,North Carolina,1434.43,5/24/2024,a42dffa3-a8e6-414b-9501-82ba5a90a5d1,Laptops,Boston MA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,45,Michigan,148.54,12/14/2024,a42e87f7-0bee-47ef-9de4-5c0f968c0278,Home Decor,Chicago IL
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,45,Michigan,148.54,12/14/2024,a42e87f7-0bee-47ef-9de4-5c0f968c0278,Home Decor,Chicago IL
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,Michigan,148.54,12/14/2024,a42e87f7-0bee-47ef-9de4-5c0f968c0278,Home Decor,Chicago IL
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,49,California,175.68,11/22/2024,a43301ed-81e6-4b7b-929d-2f49dde5aa4a,Home Decor,Chicago IL
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,49,California,175.68,11/22/2024,a43301ed-81e6-4b7b-929d-2f49dde5aa4a,Home Decor,Chicago IL
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,49,California,175.68,11/22/2024,a43301ed-81e6-4b7b-929d-2f49dde5aa4a,Home Decor,Chicago IL
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,52,California,505.81,12/30/2023,a4458a86-ae07-43cd-a057-88957dd86ab1,Smartphones,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,42,California,500.26,5/29/2024,a44b2daa-dfb5-4a99-9c0f-60bd8c349c1a,Furniture,San Francisco CA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,18,Florida,120.68,5/23/2024,a44cf025-e26d-440d-a90e-a87306b4d706,Audio Equipment,Boston MA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,18,Florida,120.68,5/23/2024,a44cf025-e26d-440d-a90e-a87306b4d706,Audio Equipment,Boston MA
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,Washington,962.31,7/31/2024,a45543dd-0300-466e-b487-11928fba6806,Smartphones,San Francisco CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,27,California,352.41,2/20/2024,a45c1ad3-9a76-4d31-b1e6-66bf61030192,Audio Equipment,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,28,California,1716.3,12/11/2023,a45dc786-fb4f-4342-ae95-9c27f2d870af,Laptops,Chicago IL
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,20,Ohio,406.15,7/29/2024,a461ace0-c1d7-4c4c-9579-d67ab9ccf67a,Gaming Consoles,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,20,Ohio,406.15,7/29/2024,a461ace0-c1d7-4c4c-9579-d67ab9ccf67a,Gaming Consoles,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,34,Georgia,1537.02,5/28/2024,a46fe5d4-4596-498f-bb66-3f9d8d083db8,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,25,Georgia,954.16,12/12/2024,a474d6ac-85a4-4b45-99da-de99211fd6bb,Smartphones,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,30,Pennsylvania,527.26,1/17/2024,a47641c0-8e98-480b-b0a4-11e01e9198c3,Smartphones,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,30,Pennsylvania,527.26,1/17/2024,a47641c0-8e98-480b-b0a4-11e01e9198c3,Smartphones,Denver CO
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,34,California,169.43,8/9/2024,a47cb0b7-bd9c-4c31-81a8-40557f4ca5ce,Home Decor,Los Angeles CA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,37,Texas,703.79,1/3/2025,a4801b30-72d0-41d1-8f73-ca05cd9a3fcb,Furniture,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,37,Texas,703.79,1/3/2025,a4801b30-72d0-41d1-8f73-ca05cd9a3fcb,Furniture,Online
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,43,California,1953.4,5/10/2024,a48cc79c-2814-4141-9d5d-6b4a38f7651f,Furniture,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Virginia,147.82,1/13/2024,a48d7143-b246-47cb-b699-a2239dedace7,Smart Home Devices,Los Angeles CA
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,33,Virginia,147.82,1/13/2024,a48d7143-b246-47cb-b699-a2239dedace7,Smart Home Devices,Los Angeles CA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,33,Virginia,147.82,1/13/2024,a48d7143-b246-47cb-b699-a2239dedace7,Smart Home Devices,Los Angeles CA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,43,Michigan,156.8,11/1/2024,a48e27eb-b87e-4a3c-90ff-5f4680fa7a9e,Cookware,Denver CO
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,43,Michigan,156.8,11/1/2024,a48e27eb-b87e-4a3c-90ff-5f4680fa7a9e,Cookware,Denver CO
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,California,526,3/22/2024,a498c264-1ca6-432d-8695-71a1ef45008b,Home Decor,San Francisco CA
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,42,New York,178.23,11/5/2024,a498e6ee-c169-4d59-860b-3eb40d29fecd,Smart Home Devices,Miami FL
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,30,Pennsylvania,310.02,10/18/2024,a49bcd36-b35d-47bc-904b-288043709455,Smart Home Devices,Seattle WA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,30,Pennsylvania,310.02,10/18/2024,a49bcd36-b35d-47bc-904b-288043709455,Smart Home Devices,Seattle WA
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,30,Pennsylvania,310.02,10/18/2024,a49bcd36-b35d-47bc-904b-288043709455,Smart Home Devices,Seattle WA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,30,Pennsylvania,310.02,10/18/2024,a49bcd36-b35d-47bc-904b-288043709455,Smart Home Devices,Seattle WA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,57,North Carolina,179.44,11/6/2024,a49fbb19-224b-4bdc-987a-e3f886327f7a,Small Kitchen Appliances,Denver CO
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,57,North Carolina,179.44,11/6/2024,a49fbb19-224b-4bdc-987a-e3f886327f7a,Small Kitchen Appliances,Denver CO
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,27,New York,780.7,6/7/2024,a4aed594-dd87-4d4a-a86e-f0bdbd648fec,Laptops,Boston MA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,27,New York,780.7,6/7/2024,a4aed594-dd87-4d4a-a86e-f0bdbd648fec,Laptops,Boston MA
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,41,Florida,97.77,4/20/2024,a4b38329-eebc-4b89-a3f7-89290d96c31f,Smart Home Devices,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,18,Pennsylvania,135,5/16/2024,a4c07d0c-86f2-4e63-9b6c-cb120ea7cf4d,Computer Accessories,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,18,Pennsylvania,135,5/16/2024,a4c07d0c-86f2-4e63-9b6c-cb120ea7cf4d,Computer Accessories,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,33,Florida,1102.04,5/24/2024,a4c7b361-e0a9-4fcc-9647-e9f7ae87fcb6,Smartphones,Houston TX
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,33,Florida,1102.04,5/24/2024,a4c7b361-e0a9-4fcc-9647-e9f7ae87fcb6,Smartphones,Houston TX
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,35,Texas,259.81,7/30/2024,a4cb66eb-a267-43ce-9480-62bf0464af74,Smart Home Devices,Chicago IL
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,25,Florida,490.28,6/16/2024,a4cc6f5b-f15d-4872-b21f-019025819545,Gaming Consoles,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,25,Florida,490.28,6/16/2024,a4cc6f5b-f15d-4872-b21f-019025819545,Gaming Consoles,Online
